Machine_ID,Temperature,Run_Time,Downtime_Flag
M-665,87.78,3993,1
M-797,79.44,6926,1
M-352,87.78,1990,0
M-992,117.35,9573,0
M-497,109.72,1010,1
M-553,61.75,155,1
M-604,63.86,5201,0
M-238,91.0,6840,0
M-919,55.24,3020,1
M-754,118.05,451,0
M-735,106.36,9400,1
M-969,81.86,4213,0
M-507,63.29,6484,0
M-421,93.99,9673,0
M-501,95.57,4597,0
M-779,52.53,3094,0
M-979,93.97,2424,0
M-199,68.86,9200,1
M-165,69.02,1651,1
M-960,95.81,3871,0
M-608,81.78,3945,1
M-993,90.34,5976,1
M-572,64.56,3137,0
M-199,63.68,2132,0
M-622,62.22,9925,0
M-557,73.51,7571,1
M-212,114.03,9872,0
M-152,101.25,6447,1
M-244,53.26,7418,1
M-205,75.23,9244,1
M-165,53.8,9863,1
M-295,90.97,746,1
M-743,67.51,3337,1
M-330,82.16,4241,0
M-382,51.07,9407,0
M-304,83.61,5178,0
M-981,75.98,564,1
M-666,105.31,1678,1
M-649,102.15,3923,0
M-733,66.14,8443,1
M-555,80.6,4373,1
M-509,107.13,767,0
M-363,77.12,7787,0
M-627,110.3,4553,1
M-211,119.57,2330,0
M-391,65.44,980,0
M-100,50.87,3313,1
M-350,74.15,8451,1
M-374,96.25,2557,0
M-924,80.32,5479,0
M-799,67.55,9800,1
M-493,84.09,1341,0
M-921,60.24,4232,0
M-463,84.03,3181,0
M-170,104.8,5889,1
M-154,102.99,1639,0
M-133,104.64,1208,1
M-250,63.75,1327,0
M-315,106.81,5084,1
M-901,59.96,7491,1
M-911,83.2,4987,0
M-673,81.16,4806,1
M-202,109.12,2399,1
M-311,112.09,3268,0
M-552,113.81,9496,1
M-854,74.94,5002,1
M-828,70.3,985,0
M-198,86.72,1770,0
M-227,104.23,5834,1
M-417,108.7,6333,0
M-433,104.64,5779,0
M-516,67.48,9888,1
M-816,51.1,3390,0
M-202,83.1,3936,0
M-366,72.97,3943,1
M-499,95.01,7089,1
M-214,100.92,1006,0
M-628,88.47,8686,1
M-237,114.79,9645,0
M-542,119.76,4422,1
M-349,114.75,1246,1
M-890,62.1,8783,0
M-235,67.79,7417,0
M-660,91.03,3008,1
M-496,57.82,8168,1
M-843,117.74,5007,0
M-989,95.08,7933,1
M-493,86.53,9060,1
M-473,60.41,2718,0
M-911,75.55,7689,0
M-940,88.56,9353,1
M-941,102.8,7370,0
M-456,62.45,9405,0
M-123,92.85,6409,0
M-594,115.43,4350,1
M-234,118.5,4535,0
M-633,102.82,8083,1
M-575,81.3,1186,1
M-983,54.6,5560,0
M-867,53.29,9648,0
M-353,84.14,6447,1
M-901,95.41,581,1
M-664,61.33,9485,1
M-388,99.64,9764,0
M-825,84.26,5702,0
M-199,105.79,3236,0
M-469,106.47,2761,1
M-605,93.83,9216,0
M-163,80.35,9006,1
M-982,78.79,5920,1
M-297,64.32,5122,0
M-474,82.24,1422,0
M-914,57.47,7612,1
M-764,72.43,7313,1
M-373,64.29,8893,1
M-910,50.21,7349,0
M-429,119.74,9187,1
M-541,115.58,9878,0
M-900,79.75,3381,0
M-163,85.62,830,1
M-934,59.42,6828,1
M-906,61.06,780,0
M-456,107.32,3246,0
M-703,89.81,7094,1
M-741,57.79,1830,1
M-253,72.76,293,1
M-416,110.82,119,0
M-584,76.11,2171,0
M-594,77.41,291,0
M-176,96.03,5239,0
M-881,54.3,708,0
M-286,98.92,7779,0
M-347,73.52,9107,0
M-717,82.66,8315,1
M-166,114.0,7854,0
M-354,100.64,4431,1
M-295,71.45,9330,1
M-391,107.06,3275,1
M-203,103.78,2838,0
M-723,91.44,1867,1
M-384,98.8,5195,1
M-883,85.91,9476,1
M-749,109.29,7772,1
M-926,80.84,2034,1
M-494,100.73,2440,1
M-988,72.26,3170,0
M-369,89.95,6819,0
M-888,105.06,6211,0
M-982,92.12,8197,0
M-756,89.84,4413,1
M-510,84.17,1043,1
M-692,57.04,1466,0
M-227,101.18,4675,0
M-803,53.68,5710,0
M-396,108.32,9016,0
M-408,71.93,2729,1
M-836,78.58,3836,1
M-787,59.57,8694,0
M-429,99.56,5871,1
M-563,76.76,5122,0
M-747,71.47,4741,1
M-432,116.74,406,0
M-409,75.5,2930,0
M-552,53.01,7853,1
M-856,53.44,2436,1
M-659,64.85,1006,1
M-880,112.3,8718,0
M-808,99.66,8819,1
M-892,107.34,6300,1
M-603,89.67,3075,1
M-257,55.95,7459,0
M-354,89.26,7746,1
M-646,76.05,1800,1
M-691,72.58,2607,1
M-644,105.95,8038,0
M-936,57.5,8620,1
M-723,60.18,7140,1
M-462,117.77,6688,0
M-804,57.76,2291,0
M-304,97.16,1692,1
M-555,89.61,9261,0
M-664,100.91,9304,0
M-808,90.1,1207,1
M-588,115.39,4532,0
M-932,86.86,726,0
M-920,53.06,4246,1
M-950,82.96,9330,0
M-895,70.89,2734,0
M-793,117.42,4036,0
M-274,112.9,5775,1
M-646,97.41,6782,1
M-701,76.2,9455,0
M-892,102.03,630,1
M-350,61.61,1591,0
M-853,52.74,7841,0
M-645,113.71,9701,1
M-971,57.04,8032,0
M-285,60.92,2266,1
M-611,51.21,4502,1
M-838,99.9,8551,1
M-229,69.82,5872,1
M-830,80.33,3365,1
M-133,58.29,4100,1
M-251,104.4,3695,1
M-523,73.21,3830,1
M-958,111.93,3169,1
M-681,69.37,9841,0
M-115,85.85,6539,0
M-814,69.41,5873,1
M-509,117.35,1466,0
M-391,54.65,4470,1
M-570,104.55,6401,0
M-686,79.47,1633,0
M-978,88.91,5294,1
M-877,117.67,3471,0
M-444,117.99,3010,0
M-160,87.2,2919,1
M-780,60.06,552,1
M-612,78.42,9949,1
M-738,101.97,1777,0
M-213,68.81,7884,1
M-494,99.17,2298,0
M-909,89.44,1596,1
M-441,57.41,4584,0
M-392,99.32,3231,1
M-184,118.52,1658,1
M-846,61.92,3897,1
M-190,108.06,6352,1
M-548,62.93,294,0
M-665,104.62,5968,1
M-191,111.26,9885,0
M-579,116.58,1162,1
M-418,112.77,8417,0
M-204,64.84,9594,0
M-143,80.2,1009,1
M-646,106.0,9517,1
M-267,50.55,9579,1
M-188,94.15,8476,1
M-754,95.44,5338,1
M-107,98.68,2567,1
M-856,53.43,7823,0
M-453,108.73,5206,1
M-902,65.64,9542,0
M-828,98.62,3693,1
M-732,53.28,1543,0
M-924,83.87,5506,0
M-658,51.17,8511,0
M-782,68.74,6994,0
M-315,110.71,1782,1
M-663,103.92,3701,0
M-690,97.35,9165,0
M-335,73.68,783,0
M-627,71.84,5901,1
M-238,111.53,7889,0
M-877,72.46,7006,0
M-827,101.77,8429,1
M-574,112.68,1864,1
M-228,53.58,201,1
M-106,117.94,7318,1
M-505,52.61,358,1
M-576,77.67,2074,0
M-178,106.12,5909,1
M-811,86.37,6602,0
M-354,92.16,1628,0
M-871,64.41,4640,1
M-613,75.63,8613,0
M-802,115.92,601,0
M-817,102.78,8079,0
M-556,58.23,4275,0
M-531,106.28,7845,1
M-348,83.29,1840,1
M-740,111.03,3948,0
M-631,72.97,258,0
M-697,72.49,6772,1
M-919,98.93,8422,1
M-151,109.57,9531,0
M-362,61.24,5800,0
M-855,112.91,6500,1
M-728,87.7,8108,0
M-172,67.35,1033,1
M-345,107.06,449,1
M-396,92.49,1605,0
M-970,112.48,7134,1
M-695,60.53,4868,0
M-847,53.55,4461,1
M-444,50.81,2180,0
M-192,92.06,9459,0
M-238,114.61,2462,1
M-968,111.01,7857,1
M-767,70.47,444,0
M-794,97.95,1633,1
M-926,58.47,6637,0
M-982,107.79,4875,0
M-952,76.24,6967,0
M-843,51.72,5345,0
M-277,54.83,2177,0
M-433,73.69,6102,1
M-715,105.14,7811,1
M-705,56.84,7531,0
M-587,56.94,7058,0
M-637,107.76,4915,1
M-475,113.85,8965,1
M-301,87.89,1238,0
M-676,86.2,8098,1
M-996,56.23,7650,1
M-713,83.46,5885,1
M-845,80.47,9199,1
M-593,87.55,5596,1
M-335,92.02,2725,0
M-873,56.95,5310,1
M-556,58.44,9614,1
M-959,80.55,6502,0
M-423,84.38,6563,1
M-316,53.02,1844,1
M-933,102.34,4319,0
M-816,104.4,9774,0
M-320,76.9,7066,1
M-822,102.05,8563,1
M-651,112.66,9263,0
M-491,83.97,2150,1
M-751,65.99,1481,1
M-437,119.8,3114,1
M-353,92.73,7858,1
M-290,92.22,2346,1
M-102,82.34,5451,1
M-136,70.25,828,0
M-706,64.29,8886,1
M-790,72.94,7300,0
M-703,114.19,4992,0
M-901,57.2,7497,0
M-183,81.08,2805,0
M-586,62.4,3401,0
M-495,84.45,6122,1
M-246,101.64,5921,1
M-564,96.59,8513,0
M-564,84.43,7555,1
M-417,57.54,130,0
M-416,113.6,800,0
M-411,61.18,7543,0
M-969,89.8,497,0
M-336,96.77,9537,0
M-326,82.45,5721,1
M-763,93.59,383,1
M-955,83.35,8921,1
M-996,117.76,6391,1
M-970,110.45,5703,1
M-967,109.73,8364,0
M-595,61.26,7050,0
M-993,86.82,9010,0
M-881,99.42,4313,0
M-376,68.53,2585,1
M-930,94.24,3356,0
M-727,81.59,5409,1
M-146,59.88,1794,1
M-618,90.54,848,0
M-168,108.96,2489,1
M-118,106.37,4327,0
M-486,106.2,1625,0
M-519,50.96,6755,0
M-959,84.56,2151,0
M-642,62.19,8818,1
M-362,118.83,1467,1
M-751,95.76,4122,1
M-643,70.18,3524,0
M-529,65.59,6505,1
M-509,93.29,7460,1
M-130,50.73,731,1
M-259,119.89,1898,0
M-952,64.64,7816,1
M-684,67.09,3933,0
M-724,98.03,2958,0
M-524,77.68,8415,1
M-120,111.03,9531,0
M-869,56.38,2507,1
M-177,100.76,2514,1
M-116,116.58,8531,1
M-381,112.61,4445,0
M-469,103.23,8841,1
M-686,99.17,2956,1
M-728,111.45,3334,0
M-298,54.72,5654,1
M-619,83.02,939,0
M-831,98.02,8738,0
M-166,96.69,2195,1
M-195,97.84,5453,1
M-942,63.37,7726,1
M-524,57.34,5124,1
M-386,111.67,2310,0
M-728,113.47,5140,0
M-878,111.89,2815,1
M-773,70.69,1004,0
M-393,60.2,4742,0
M-179,52.12,2603,0
M-471,99.36,3069,1
M-634,106.27,4906,1
M-565,75.68,6588,1
M-708,71.78,8752,0
M-415,68.01,9000,1
M-999,65.0,6793,1
M-505,113.45,862,0
M-314,110.5,8629,1
M-194,106.55,4634,1
M-804,60.16,3890,0
M-568,57.02,1506,0
M-104,102.35,9676,1
M-882,112.62,5834,0
M-912,96.48,1815,0
M-872,91.26,9515,0
M-306,53.06,7002,1
M-956,101.13,794,0
M-892,61.65,1605,0
M-415,111.56,6207,0
M-857,90.2,156,1
M-189,113.82,9217,1
M-768,63.25,9048,1
M-841,65.48,6315,0
M-247,85.47,2345,0
M-768,95.26,1514,1
M-752,101.43,6946,1
M-583,94.17,2126,0
M-271,87.73,6222,1
M-162,76.85,2561,0
M-410,115.6,7411,1
M-485,84.15,8011,0
M-935,97.24,2674,0
M-959,101.51,2043,1
M-228,52.42,7737,0
M-319,115.42,5036,1
M-897,93.86,7486,0
M-454,83.23,437,0
M-366,106.37,8427,1
M-788,117.9,4817,1
M-578,63.17,7413,0
M-268,64.58,8224,0
M-535,81.03,2087,0
M-754,79.88,8947,0
M-394,105.5,8188,0
M-638,77.97,5756,1
M-864,79.17,2613,1
M-223,112.22,9220,1
M-651,110.79,245,0
M-110,93.53,6612,0
M-132,76.77,3984,0
M-673,64.51,9004,1
M-242,62.22,7863,1
M-457,110.22,7668,1
M-162,68.68,6550,0
M-409,69.81,6472,1
M-455,74.36,1574,0
M-162,118.37,6681,1
M-666,78.82,1124,1
M-962,81.81,1049,0
M-458,64.43,2077,0
M-210,78.98,4853,1
M-538,102.25,1134,0
M-237,119.89,9867,0
M-364,83.54,7512,0
M-759,118.31,661,1
M-383,70.1,9630,1
M-564,101.2,6745,0
M-954,97.53,661,0
M-898,76.86,2845,1
M-517,74.47,9811,1
M-266,66.06,6606,1
M-934,101.68,9896,0
M-839,69.98,6858,1
M-324,52.84,349,1
M-809,55.72,7582,0
M-947,90.18,2253,1
M-862,82.66,6187,1
M-312,111.45,9658,0
M-545,118.99,1188,0
M-807,50.18,7346,0
M-728,104.23,761,1
M-823,99.63,3594,0
M-896,68.32,3535,0
M-655,83.18,1964,1
M-727,114.89,6635,0
M-104,52.73,178,1
M-469,64.24,6339,1
M-625,100.6,8500,1
M-449,77.68,9517,0
M-856,69.99,3058,1
M-466,64.2,3925,0
M-663,101.88,9962,1
M-683,94.73,5721,1
M-355,119.22,3288,0
M-160,101.81,6027,0
M-915,82.04,2669,1
M-620,100.21,7883,1
M-171,98.82,7509,0
M-713,55.48,5201,1
M-750,61.35,4416,0
M-168,89.59,9332,1
M-274,52.37,9197,1
M-196,55.83,9441,1
M-931,71.92,516,0
M-205,91.71,8427,0
M-152,113.12,2316,0
M-731,107.95,8401,1
M-371,99.14,7742,1
M-158,108.29,6204,1
M-931,113.98,5816,1
M-709,81.93,9747,1
M-423,88.8,444,0
M-407,78.1,9560,1
M-110,63.89,965,1
M-548,110.79,4531,0
M-731,106.43,9240,1
M-519,116.23,9433,0
M-596,107.28,639,1
M-390,114.16,4609,1
M-902,81.61,2195,1
M-536,109.55,9586,0
M-109,98.65,6204,1
M-604,74.93,1610,1
M-640,61.51,7124,0
M-319,72.29,9349,0
M-157,81.73,5968,1
M-684,75.81,9984,0
M-105,106.53,255,0
M-772,53.53,7801,0
M-529,64.57,7165,1
M-269,70.73,3616,1
M-631,111.24,2642,1
M-845,73.09,5128,0
M-676,108.87,2923,1
M-175,65.78,877,1
M-515,66.91,1358,0
M-383,75.97,749,0
M-948,118.13,866,0
M-374,91.75,9719,1
M-439,114.36,3389,1
M-693,112.75,887,0
M-951,95.34,604,0
M-399,104.73,1566,0
M-711,97.71,5631,1
M-142,73.55,8290,1
M-239,64.38,5817,1
M-900,59.39,5521,1
M-545,104.17,1065,1
M-358,61.15,7943,0
M-952,115.59,5104,1
M-314,70.42,7315,0
M-576,87.32,6746,1
M-253,115.94,8419,0
M-314,106.41,2044,0
M-500,113.9,9278,1
M-976,60.25,5064,1
M-870,61.23,269,1
M-546,73.25,4835,0
M-328,99.4,9168,1
M-329,101.3,8962,1
M-530,90.31,680,1
M-242,59.15,7970,1
M-351,74.03,8894,0
M-649,112.03,9860,0
M-591,64.59,8905,1
M-535,97.8,7247,0
M-332,117.66,5448,0
M-543,80.2,9897,1
M-927,107.19,1432,1
M-544,103.8,9007,1
M-261,105.91,8514,1
M-588,68.98,1410,1
M-509,118.34,3558,1
M-309,61.15,3354,1
M-269,86.71,6619,1
M-875,74.82,2214,1
M-944,51.97,3289,1
M-199,108.81,3817,1
M-787,50.44,2282,0
M-336,83.78,6372,1
M-699,59.88,7747,1
M-534,58.65,7344,1
M-593,80.28,698,0
M-865,80.18,5289,0
M-890,77.25,6987,0
M-783,95.48,8888,1
M-360,79.35,7999,0
M-859,56.31,9910,1
M-814,72.27,8632,1
M-514,113.99,3771,0
M-273,98.11,9508,1
M-408,107.65,5503,0
M-748,83.58,762,1
M-921,114.16,4627,0
M-924,109.46,3467,0
M-407,97.4,533,0
M-584,98.83,7893,0
M-594,51.12,5307,0
M-307,74.16,9144,1
M-990,62.58,7450,1
M-162,90.8,2557,0
M-864,66.88,9803,1
M-866,71.12,2179,0
M-805,96.88,3065,1
M-817,83.2,2726,1
M-688,119.16,2423,0
M-118,106.39,1048,1
M-178,89.87,360,1
M-819,59.65,236,0
M-769,63.16,9810,0
M-526,108.35,6622,0
M-663,63.46,8149,0
M-873,111.89,3469,1
M-417,87.4,8923,0
M-172,106.59,2726,0
M-162,74.46,8568,1
M-437,71.71,9745,1
M-297,104.1,384,1
M-145,105.74,9735,1
M-508,54.29,6821,1
M-192,53.64,1026,1
M-622,99.32,6272,1
M-295,108.31,7837,0
M-490,93.66,7215,0
M-899,50.77,516,1
M-704,56.81,1207,1
M-832,114.76,5448,1
M-981,118.0,9062,0
M-650,69.94,3484,0
M-415,76.33,1767,0
M-584,79.05,696,0
M-818,114.22,9037,1
M-665,76.92,2409,1
M-619,68.4,1770,0
M-724,83.61,5182,1
M-877,103.91,6761,0
M-558,110.95,7937,1
M-931,60.43,930,0
M-859,119.19,6991,1
M-247,85.31,4317,0
M-502,90.64,4288,0
M-835,52.89,846,0
M-420,67.57,4686,1
M-920,117.81,8095,0
M-317,106.51,4847,0
M-521,76.05,2557,0
M-553,114.57,5749,1
M-157,50.85,1364,0
M-122,76.96,2274,1
M-453,104.74,561,1
M-267,69.29,4040,0
M-670,72.87,8107,1
M-303,53.3,3779,1
M-741,108.88,3121,1
M-385,99.22,1588,0
M-243,68.96,515,0
M-610,80.48,7886,0
M-699,102.68,6603,1
M-976,92.66,5171,0
M-584,118.24,6780,1
M-434,64.33,9776,1
M-523,117.45,1749,0
M-947,102.51,6280,1
M-338,104.25,6242,1
M-520,52.26,2731,1
M-869,94.79,8475,1
M-603,98.95,3868,1
M-133,112.43,457,0
M-338,80.59,640,0
M-467,72.47,3989,0
M-534,69.41,6528,0
M-237,117.3,9376,1
M-686,105.95,4507,0
M-551,75.25,4199,0
M-361,58.97,2253,1
M-294,113.18,1020,0
M-805,111.07,9559,0
M-390,105.82,6724,0
M-535,116.7,1104,0
M-382,114.85,3650,1
M-649,54.45,3256,1
M-435,61.08,8660,0
M-323,102.83,4253,0
M-381,61.17,8696,0
M-779,80.06,7868,0
M-237,62.69,4536,1
M-938,110.15,9831,1
M-865,68.96,2601,1
M-544,94.61,1925,1
M-175,72.61,307,1
M-151,60.13,8126,0
M-834,116.43,7155,1
M-339,72.28,7745,0
M-182,103.53,5751,0
M-810,67.1,7326,1
M-135,101.53,5208,0
M-773,105.05,5571,0
M-640,86.04,988,0
M-236,65.62,8007,0
M-740,91.66,9305,1
M-548,119.19,1486,1
M-895,87.22,4710,0
M-689,100.53,2963,0
M-300,74.71,6211,0
M-394,58.31,3699,1
M-987,60.6,9850,1
M-190,115.5,4935,0
M-411,66.86,5551,0
M-639,51.04,3774,1
M-863,77.79,8874,0
M-467,65.0,8483,1
M-708,98.8,9050,0
M-220,98.62,7304,0
M-716,100.59,2430,0
M-879,104.64,4670,0
M-630,83.1,5190,1
M-387,77.16,8258,1
M-598,107.13,6649,1
M-267,108.27,1903,0
M-322,101.82,3546,0
M-295,66.07,7251,0
M-225,114.76,2652,1
M-666,90.49,3195,1
M-506,110.83,2683,1
M-224,69.84,8664,0
M-773,113.32,7604,1
M-531,110.17,3604,1
M-115,90.02,4452,1
M-991,98.97,3035,0
M-699,69.2,7453,1
M-398,74.48,2405,1
M-107,102.19,7052,0
M-570,91.09,7512,0
M-225,93.6,3399,1
M-283,116.15,8450,0
M-824,117.68,5178,0
M-520,51.03,7286,0
M-224,118.1,632,0
M-208,110.11,2789,0
M-344,97.89,7939,0
M-772,71.85,5196,0
M-463,102.69,4072,0
M-578,71.13,2723,0
M-946,94.66,702,0
M-754,59.2,9915,1
M-785,99.62,7795,1
M-449,93.43,6447,0
M-424,57.03,9151,0
M-192,112.3,5563,0
M-154,100.77,2123,1
M-616,118.26,7548,1
M-201,65.56,3528,0
M-191,58.53,411,1
M-490,87.05,5713,1
M-262,117.01,9823,0
M-447,55.6,2277,1
M-255,102.91,1875,0
M-436,95.39,8027,1
M-627,101.31,4585,1
M-529,86.87,1382,1
M-111,110.04,3403,0
M-216,55.43,4939,1
M-523,100.44,1895,1
M-208,54.11,2285,1
M-805,93.02,229,1
M-334,74.99,7186,0
M-318,53.56,2618,0
M-988,71.69,701,0
M-405,100.1,3287,1
M-316,52.74,4275,1
M-807,76.4,6362,0
M-365,84.56,4462,1
M-232,96.01,3658,1
M-142,109.94,1435,1
M-239,64.5,9085,1
M-272,114.98,3935,0
M-387,60.19,5178,1
M-341,88.32,6298,0
M-220,96.27,9592,1
M-617,67.19,5936,0
M-223,114.69,9379,1
M-493,92.72,2738,1
M-848,92.17,6519,1
M-126,86.48,8089,1
M-801,61.31,3740,1
M-433,108.84,5646,1
M-649,80.41,1403,0
M-574,108.75,6980,0
M-257,115.94,5332,1
M-954,95.52,6880,0
M-313,83.63,4046,0
M-518,59.61,9795,1
M-994,77.05,9134,1
M-238,78.93,8130,1
M-199,119.95,6186,1
M-552,105.97,9812,0
M-680,83.75,4453,0
M-546,82.12,6033,1
M-558,113.21,506,0
M-820,69.58,3344,1
M-316,50.64,507,0
M-932,99.75,9628,0
M-134,50.6,261,1
M-352,105.17,6289,1
M-770,53.08,9041,1
M-730,118.58,235,1
M-420,85.62,9379,0
M-109,108.41,768,0
M-799,102.29,1012,1
M-212,96.67,7813,1
M-143,61.28,1908,0
M-372,80.53,9232,1
M-865,78.37,298,0
M-589,117.5,2481,1
M-174,103.38,3106,1
M-341,102.23,7708,1
M-213,106.39,1462,0
M-749,92.72,4892,0
M-417,92.71,2012,0
M-359,95.71,5028,1
M-538,107.05,4628,1
M-273,64.8,6263,0
M-826,58.94,4657,0
M-682,52.72,1491,0
M-534,58.29,3477,0
M-199,95.69,3701,0
M-737,61.87,7591,1
M-492,114.96,7600,0
M-828,72.09,8242,1
M-417,58.45,6148,1
M-976,67.47,9889,1
M-497,85.83,2402,1
M-374,103.35,9096,0
M-217,75.7,4953,1
M-265,51.38,7553,0
M-674,113.55,5754,0
M-542,110.53,4325,0
M-590,104.89,3702,1
M-946,64.42,499,0
M-107,85.05,5709,0
M-964,64.55,4920,0
M-573,71.76,4674,0
M-446,116.2,7366,0
M-765,59.19,339,1
M-805,69.26,2590,1
M-297,54.01,6146,0
M-951,63.57,2998,1
M-539,77.15,8526,0
M-757,62.34,1535,1
M-306,103.21,9068,1
M-839,75.72,4918,0
M-108,69.39,3674,0
M-937,57.36,346,0
M-164,63.89,5600,0
M-945,52.74,2298,0
M-826,90.23,3894,1
M-872,70.85,4282,0
M-760,61.56,2792,1
M-510,53.32,6264,1
M-815,114.4,1947,0
M-869,77.71,4281,0
M-161,81.42,4528,0
M-643,71.96,3264,0
M-286,70.73,780,1
M-339,115.72,6459,1
M-330,74.38,383,0
M-620,62.69,5804,0
M-163,111.48,9038,1
M-383,73.67,7622,1
M-899,76.88,7149,0
M-111,106.23,7142,0
M-513,59.43,9301,1
M-779,116.67,2585,0
M-906,103.44,139,0
M-752,78.96,2259,0
M-624,93.57,286,1
M-979,100.31,134,1
M-180,74.3,6990,1
M-220,53.96,8309,1
M-352,100.24,8926,1
M-118,66.05,6017,1
M-388,111.61,2808,0
M-353,114.78,1693,1
M-119,77.96,8557,1
M-481,66.27,8377,0
M-959,53.33,833,0
M-211,72.43,2650,1
M-857,73.48,1023,1
M-491,108.89,3846,1
M-901,56.36,1652,1
M-974,115.5,8766,1
M-746,106.81,9886,0
M-520,99.73,4051,1
M-113,50.22,9034,1
M-479,117.34,10000,0
M-394,71.04,6618,1
M-519,91.2,8873,0
M-772,66.0,5845,1
M-144,88.13,4014,0
M-301,98.99,5273,0
M-484,69.57,8790,1
M-252,109.35,9648,1
M-743,68.87,1669,0
M-303,66.57,4857,1
M-530,87.38,2445,1
M-242,110.44,2185,1
M-269,93.71,1407,1
M-990,75.99,1714,0
M-768,84.94,4477,1
M-494,100.75,3449,0
M-491,94.3,9132,0
M-168,85.3,249,0
M-322,111.2,3744,0
M-240,58.91,6338,0
M-116,103.89,3444,1
M-945,101.5,8141,1
M-275,108.26,1641,1
M-903,108.19,8087,0
M-878,114.77,7435,0
M-989,86.36,1743,1
M-559,88.05,7181,0
M-332,51.09,4665,1
M-670,117.29,7914,1
M-604,54.55,561,1
M-218,71.45,303,1
M-568,107.47,7474,0
M-357,101.63,839,1
M-589,72.65,6535,1
M-504,52.63,6417,1
M-805,106.75,248,1
M-445,97.2,3968,0
M-199,106.09,7894,1
M-307,105.39,1366,1
M-447,61.63,6680,0
M-561,114.02,3597,0
M-776,76.89,6607,1
M-985,99.52,3527,0
M-110,96.56,6594,1
M-181,81.16,4353,1
M-421,87.05,7898,1
M-882,113.32,9032,0
M-693,93.67,5186,1
M-477,72.65,3926,1
M-635,53.01,6828,1
M-879,69.47,3927,0
M-499,72.17,838,1
M-193,96.2,8508,1
M-787,81.19,9843,0
M-302,116.44,2520,1
M-665,51.81,5160,1
M-756,112.85,7128,1
M-461,51.96,9805,1
M-993,54.05,5811,1
M-518,72.18,9652,0
M-226,81.84,4705,1
M-308,71.34,2605,1
M-651,117.38,5294,1
M-113,50.67,2496,1
M-357,106.94,5514,1
M-435,118.21,5455,1
M-426,58.05,8432,1
M-763,52.58,8620,1
M-614,79.34,9559,0
M-447,85.06,2102,1
M-890,60.63,9708,0
M-574,77.47,8925,1
M-586,84.97,894,0
M-413,62.09,8747,1
M-490,116.68,6615,1
M-866,100.83,2088,0
M-281,85.79,8791,1
M-752,99.66,9918,1
M-423,66.89,6826,1
M-421,74.51,9441,1
M-150,93.01,7077,0
M-671,92.98,115,0
M-439,54.85,2017,1
M-235,116.31,227,1
M-941,100.03,4929,1
M-955,97.18,382,0
M-149,95.18,1939,1
M-864,116.54,9686,0
M-706,97.88,9163,1
M-432,115.72,143,0
M-479,74.86,3408,1
M-704,115.73,1188,0
M-334,74.56,2603,0
M-951,76.25,3274,1
M-934,73.3,1311,0
M-867,72.75,4119,0
M-838,104.01,7974,1
M-194,96.4,4763,1
M-718,68.74,9448,1
M-713,117.53,3332,1
M-645,73.11,2227,1
M-770,86.87,8119,0
M-867,98.76,9471,1
M-114,84.13,3142,1
M-598,98.96,8805,0
M-900,106.66,2410,0
M-358,94.04,713,0
M-478,115.06,1096,1
M-905,64.46,2716,0
M-731,52.28,888,0
M-761,58.36,3859,0
M-174,73.09,6216,1
M-812,94.4,5067,1
M-759,110.01,7841,1
M-906,80.23,1661,1
M-644,115.3,4745,1
M-500,104.43,218,1
M-227,113.39,4447,0
M-815,99.65,5424,1
M-209,105.52,7831,0
M-193,54.49,2337,0
M-793,57.11,9303,1
M-953,66.08,4355,1
M-624,92.51,5772,0
M-720,91.52,6871,0
M-332,53.15,2808,1
M-217,52.12,6969,1
M-919,119.57,438,0
M-177,108.88,8279,0
M-677,100.86,1468,0
M-443,61.73,6914,0
M-536,82.3,227,0
M-707,53.67,1108,0
M-903,117.26,2940,0
M-288,94.75,3947,1
M-486,85.12,3512,0
M-168,54.61,1441,1
M-121,63.11,6313,0
M-371,111.57,4780,1
M-937,107.64,8322,1
M-681,77.62,4419,1
M-213,67.27,1907,0
M-201,78.2,8652,1
M-688,114.66,3748,0
M-577,101.72,9872,1
M-181,111.73,9192,0
M-195,67.26,6482,0
M-180,78.64,9628,0
M-138,114.16,3876,0
M-756,63.6,755,0
M-666,84.06,9007,1
M-200,97.96,3123,0
M-101,65.81,7617,1
M-173,115.65,9010,1
M-779,75.27,1410,0
M-181,94.1,2086,0
M-724,56.26,3575,0
M-504,90.65,3946,0
M-186,56.06,8794,0
M-303,60.75,7040,0
M-324,55.46,9955,0
M-919,51.01,1403,0
M-802,62.96,2614,0
M-826,91.58,6596,1
M-448,54.11,6841,0
M-219,111.25,364,0
M-150,76.0,8853,1
M-908,52.95,7317,0
M-923,65.81,4098,0
M-881,64.18,2977,0
M-576,69.27,2409,1
M-465,80.71,9952,1
M-771,95.23,2578,1
M-551,99.16,6607,1
M-749,84.46,4720,0
M-364,103.39,4453,0
M-382,92.38,2451,1
M-953,119.45,8796,0
M-575,110.59,1083,1
M-191,74.16,6253,0
M-580,56.15,3562,0
M-919,51.91,3470,1
M-844,57.16,5799,1
M-641,57.21,1277,0
M-791,81.32,9117,1
M-491,117.9,6815,1
M-617,75.27,9608,1
M-959,71.33,9001,1
M-530,60.66,2228,1
M-732,110.52,4566,0
M-509,68.6,4449,1
M-579,85.07,574,0
M-812,86.35,813,0
M-306,74.12,5027,0
M-531,55.89,9037,0
M-923,92.11,8222,1
